date,ticker,shares_outstanding
2024-10-09,JSWSTEEL.NS,2438380032.0
2024-10-10,JSWSTEEL.NS,2438380032.0
2024-10-11,JSWSTEEL.NS,2437159936.0
2024-10-15,JSWSTEEL.NS,2437400064.0
2024-10-16,JSWSTEEL.NS,2439089920.0
2024-10-16,JSWSTEEL.NS,2465769984.0
2024-10-17,JSWSTEEL.NS,2439579904.0
2024-10-18,JSWSTEEL.NS,2441070080.0
2024-10-19,JSWSTEEL.NS,2439579904.0
2024-10-23,JSWSTEEL.NS,2484389888.0
2024-10-24,JSWSTEEL.NS,2441349888.0
2024-10-24,JSWSTEEL.NS,2439699968.0
2024-10-25,JSWSTEEL.NS,2439579904.0
2024-10-26,JSWSTEEL.NS,2467099904.0
2024-10-29,JSWSTEEL.NS,2439579904.0
2024-10-30,JSWSTEEL.NS,2439579904.0
2024-10-30,JSWSTEEL.NS,2460819968.0
2024-10-31,JSWSTEEL.NS,2439579904.0
2024-10-31,JSWSTEEL.NS,2441740032.0
2024-11-01,JSWSTEEL.NS,2441600000.0
2024-11-02,JSWSTEEL.NS,2449700096.0
2024-11-05,JSWSTEEL.NS,2472150016.0
2024-11-05,JSWSTEEL.NS,2439579904.0
2024-11-06,JSWSTEEL.NS,2440669952.0
2024-11-07,JSWSTEEL.NS,2439940096.0
2024-11-07,JSWSTEEL.NS,2439579904.0
2024-11-08,JSWSTEEL.NS,2440189952.0
2024-11-08,JSWSTEEL.NS,2486409984.0
2024-11-09,JSWSTEEL.NS,2439579904.0
2024-11-09,JSWSTEEL.NS,2440679936.0
2024-11-12,JSWSTEEL.NS,2439579904.0
2024-11-13,JSWSTEEL.NS,2439579904.0
2024-11-13,JSWSTEEL.NS,2494240000.0
2024-11-14,JSWSTEEL.NS,2494050048.0
2024-11-14,JSWSTEEL.NS,2439970048.0
2024-11-15,JSWSTEEL.NS,2439579904.0
2024-11-20,JSWSTEEL.NS,2440610048.0
2024-11-22,JSWSTEEL.NS,2439579904.0
2024-11-26,JSWSTEEL.NS,2439699968.0
2024-11-27,JSWSTEEL.NS,2440339968.0
2024-11-28,JSWSTEEL.NS,2439579904.0
2024-11-29,JSWSTEEL.NS,2439579904.0
2024-11-30,JSWSTEEL.NS,2440079872.0
2024-12-03,JSWSTEEL.NS,2440189952.0
2024-12-04,JSWSTEEL.NS,2439579904.0
2024-12-04,JSWSTEEL.NS,2440189952.0
2024-12-05,JSWSTEEL.NS,2440310016.0
2024-12-06,JSWSTEEL.NS,2439579904.0
2024-12-10,JSWSTEEL.NS,2441380096.0
2024-12-11,JSWSTEEL.NS,2439579904.0
2024-12-11,JSWSTEEL.NS,2439699968.0
2024-12-12,JSWSTEEL.NS,2439579904.0
2024-12-14,JSWSTEEL.NS,2455920128.0
2024-12-14,JSWSTEEL.NS,2442870016.0
2024-12-17,JSWSTEEL.NS,2466299904.0
2024-12-17,JSWSTEEL.NS,2439579904.0
2024-12-18,JSWSTEEL.NS,2439579904.0
2024-12-19,JSWSTEEL.NS,2440090112.0
2024-12-20,JSWSTEEL.NS,2439579904.0
2024-12-21,JSWSTEEL.NS,2442500096.0
2024-12-21,JSWSTEEL.NS,2461120000.0
2024-12-24,JSWSTEEL.NS,2439579904.0
2024-12-25,JSWSTEEL.NS,2440630016.0
2024-12-27,JSWSTEEL.NS,2439709952.0
2024-12-27,JSWSTEEL.NS,2460389888.0
2024-12-28,JSWSTEEL.NS,2439579904.0
2024-12-28,JSWSTEEL.NS,2442779904.0
2024-12-31,JSWSTEEL.NS,2439709952.0
2025-01-01,JSWSTEEL.NS,2439579904.0
2025-01-02,JSWSTEEL.NS,2439849984.0
2025-01-03,JSWSTEEL.NS,2439579904.0
2025-01-07,JSWSTEEL.NS,2476539904.0
2025-01-07,JSWSTEEL.NS,2439579904.0
2025-01-09,JSWSTEEL.NS,2440659968.0
2025-01-10,JSWSTEEL.NS,2439579904.0
2025-01-10,JSWSTEEL.NS,2471749888.0
2025-01-11,JSWSTEEL.NS,2442419968.0
2025-01-14,JSWSTEEL.NS,2439579904.0
2025-01-14,JSWSTEEL.NS,2487610112.0
2025-01-16,JSWSTEEL.NS,2444430080.0
2025-01-16,JSWSTEEL.NS,2439849984.0
2025-01-17,JSWSTEEL.NS,2439579904.0
2025-01-21,JSWSTEEL.NS,2440240128.0
2025-01-22,JSWSTEEL.NS,2439579904.0
2025-01-23,JSWSTEEL.NS,2458279936.0
2025-01-23,JSWSTEEL.NS,2440740096.0
2025-01-24,JSWSTEEL.NS,2439940096.0
2025-01-28,JSWSTEEL.NS,2443000064.0
2025-01-29,JSWSTEEL.NS,2440079872.0
2025-01-30,JSWSTEEL.NS,2440329984.0
2025-01-31,JSWSTEEL.NS,2441349888.0
2025-02-01,JSWSTEEL.NS,2439940096.0
2025-02-04,JSWSTEEL.NS,2440600064.0
2025-02-05,JSWSTEEL.NS,2439940096.0
2025-02-08,JSWSTEEL.NS,2443429888.0
2025-02-11,JSWSTEEL.NS,2440709888.0
2025-02-11,JSWSTEEL.NS,2498449920.0
2025-02-12,JSWSTEEL.NS,2441349888.0
2025-02-13,JSWSTEEL.NS,2440709888.0
2025-02-13,JSWSTEEL.NS,2439940096.0
2025-02-14,JSWSTEEL.NS,2439940096.0
2025-02-15,JSWSTEEL.NS,2439940096.0
2025-02-15,JSWSTEEL.NS,2452839936.0
2025-02-18,JSWSTEEL.NS,2440819968.0
2025-02-19,JSWSTEEL.NS,2439940096.0
2025-02-21,JSWSTEEL.NS,2440940032.0
2025-02-22,JSWSTEEL.NS,2439940096.0
2025-02-26,JSWSTEEL.NS,2440199936.0
2025-02-28,JSWSTEEL.NS,2439940096.0
2025-03-01,JSWSTEEL.NS,2443020032.0
2025-03-04,JSWSTEEL.NS,2439940096.0
2025-03-04,JSWSTEEL.NS,2440570112.0
2025-03-05,JSWSTEEL.NS,2441070080.0
2025-03-05,JSWSTEEL.NS,2445449984.0
2025-03-06,JSWSTEEL.NS,2440189952.0
2025-03-07,JSWSTEEL.NS,2439940096.0
2025-03-08,JSWSTEEL.NS,2439940096.0
2025-03-11,JSWSTEEL.NS,2439940096.0
2025-03-12,JSWSTEEL.NS,2440780032.0
2025-03-13,JSWSTEEL.NS,2439940096.0
2025-03-19,JSWSTEEL.NS,2471000064.0
2025-03-20,JSWSTEEL.NS,2439940096.0
2025-03-22,JSWSTEEL.NS,2440979968.0
2025-03-25,JSWSTEEL.NS,2439940096.0
2025-03-26,JSWSTEEL.NS,2440290048.0
2025-03-27,JSWSTEEL.NS,2439940096.0
2025-03-27,JSWSTEEL.NS,2452410112.0
2025-03-28,JSWSTEEL.NS,2440750080.0
2025-03-29,JSWSTEEL.NS,2439940096.0
2025-04-03,JSWSTEEL.NS,2441449984.0
2025-04-04,JSWSTEEL.NS,2439940096.0
2025-04-05,JSWSTEEL.NS,2443460096.0
2025-04-08,JSWSTEEL.NS,2439940096.0
2025-04-08,JSWSTEEL.NS,2641629952.0
2025-04-09,JSWSTEEL.NS,2440329984.0
2025-04-10,JSWSTEEL.NS,2441750016.0
2025-04-12,JSWSTEEL.NS,2439940096.0
2025-04-12,JSWSTEEL.NS,2440930048.0
2025-04-16,JSWSTEEL.NS,2441149952.0
2025-04-17,JSWSTEEL.NS,2440480000.0
2025-04-18,JSWSTEEL.NS,2440480000.0
2025-04-18,JSWSTEEL.NS,2445809920.0
2025-04-23,JSWSTEEL.NS,2440600064.0
2025-04-24,JSWSTEEL.NS,2440480000.0
2025-04-24,JSWSTEEL.NS,2452339968.0
2025-04-25,JSWSTEEL.NS,2441299968.0
2025-04-26,JSWSTEEL.NS,2479520000.0
2025-04-29,JSWSTEEL.NS,2440709888.0
2025-04-30,JSWSTEEL.NS,2443780096.0
2025-04-30,JSWSTEEL.NS,2485019904.0
2025-05-01,JSWSTEEL.NS,2440480000.0
2025-05-01,JSWSTEEL.NS,2457540096.0
2025-05-03,JSWSTEEL.NS,2452209920.0
2025-05-03,JSWSTEEL.NS,2593840128.0
2025-05-06,JSWSTEEL.NS,2441629952.0
2025-05-06,JSWSTEEL.NS,2483010048.0
2025-05-07,JSWSTEEL.NS,2440480000.0
2025-05-14,JSWSTEEL.NS,2440600064.0
2025-05-15,JSWSTEEL.NS,2440480000.0
2025-05-17,JSWSTEEL.NS,2440600064.0
2025-05-17,JSWSTEEL.NS,2479170048.0
2025-05-20,JSWSTEEL.NS,2440480000.0
2025-05-28,JSWSTEEL.NS,2440839936.0
2025-05-28,JSWSTEEL.NS,2483930112.0
2025-05-29,JSWSTEEL.NS,2440480000.0
2025-05-29,JSWSTEEL.NS,2471810048.0
2025-05-31,JSWSTEEL.NS,2441220096.0
2025-05-31,JSWSTEEL.NS,2471310080.0
2025-06-03,JSWSTEEL.NS,2440979968.0
2025-06-03,JSWSTEEL.NS,2477880064.0
2025-06-04,JSWSTEEL.NS,2440480000.0
2025-06-04,JSWSTEEL.NS,2490599936.0
2025-06-05,JSWSTEEL.NS,2440730112.0
2025-06-05,JSWSTEEL.NS,2453329920.0
2025-06-06,JSWSTEEL.NS,2440480000.0
2025-06-10,JSWSTEEL.NS,2441080064.0
2025-06-11,JSWSTEEL.NS,2440480000.0
2025-06-11,JSWSTEEL.NS,2453009920.0
2025-06-13,JSWSTEEL.NS,2440969984.0
2025-06-14,JSWSTEEL.NS,2440480000.0
2025-06-14,JSWSTEEL.NS,2461740032.0
2025-06-18,JSWSTEEL.NS,2449149952.0
2025-06-18,JSWSTEEL.NS,2440719872.0
2025-06-19,JSWSTEEL.NS,2440480000.0
2025-06-19,JSWSTEEL.NS,2473629952.0
2025-06-21,JSWSTEEL.NS,2443030016.0
2025-06-24,JSWSTEEL.NS,2440480000.0
2025-06-24,JSWSTEEL.NS,2463980032.0
2025-06-26,JSWSTEEL.NS,2441430016.0
2025-06-27,JSWSTEEL.NS,2440480000.0
2025-06-28,JSWSTEEL.NS,2448780032.0
2025-06-28,JSWSTEEL.NS,2440950016.0
2025-07-01,JSWSTEEL.NS,2440480000.0
2025-07-01,JSWSTEEL.NS,2461050112.0
2025-07-03,JSWSTEEL.NS,2441629952.0
2025-07-04,JSWSTEEL.NS,2440480000.0
2025-07-05,JSWSTEEL.NS,2440600064.0
2025-07-08,JSWSTEEL.NS,2440480000.0
2025-07-08,JSWSTEEL.NS,2440709888.0
2025-07-09,JSWSTEEL.NS,2440480000.0
2025-07-10,JSWSTEEL.NS,2445870080.0
2025-07-11,JSWSTEEL.NS,2440480000.0
2025-07-12,JSWSTEEL.NS,2453420032.0
2025-07-15,JSWSTEEL.NS,2449410048.0
2025-07-16,JSWSTEEL.NS,2458639872.0
2025-07-17,JSWSTEEL.NS,2471049984.0
2025-07-18,JSWSTEEL.NS,2460539904.0
2025-07-19,JSWSTEEL.NS,2460059904.0
2025-07-22,JSWSTEEL.NS,2459109888.0
2025-07-23,JSWSTEEL.NS,2468890112.0
2025-07-24,JSWSTEEL.NS,2461489920.0
2025-07-26,JSWSTEEL.NS,2478030080.0
2025-07-29,JSWSTEEL.NS,2473449984.0
2025-07-30,JSWSTEEL.NS,2458870016.0
2025-07-30,JSWSTEEL.NS,2439620096.0
2025-08-02,JSWSTEEL.NS,2486619904.0
2025-08-02,JSWSTEEL.NS,2439620096.0
2025-08-05,JSWSTEEL.NS,2440199936.0
2025-08-06,JSWSTEEL.NS,2439739904.0
2025-08-07,JSWSTEEL.NS,2439849984.0
2025-08-07,JSWSTEEL.NS,2441590016.0
2025-08-08,JSWSTEEL.NS,2444659968.0
2025-08-08,JSWSTEEL.NS,2439620096.0
2025-08-09,JSWSTEEL.NS,2439620096.0
2025-08-09,JSWSTEEL.NS,2481009920.0
2025-08-12,JSWSTEEL.NS,2439739904.0
2025-08-13,JSWSTEEL.NS,2439620096.0
2025-08-19,JSWSTEEL.NS,2440979968.0
2025-08-20,JSWSTEEL.NS,2439620096.0
2025-08-22,JSWSTEEL.NS,2440529920.0
2025-08-23,JSWSTEEL.NS,2439620096.0
2025-08-27,JSWSTEEL.NS,2440549888.0
2025-08-29,JSWSTEEL.NS,2439859968.0
2025-08-29,JSWSTEEL.NS,2467180032.0
2025-08-30,JSWSTEEL.NS,2440219904.0
2025-09-02,JSWSTEEL.NS,2439620096.0
2025-09-04,JSWSTEEL.NS,2439960064.0
2025-09-05,JSWSTEEL.NS,2439620096.0
2025-09-09,JSWSTEEL.NS,2440169984.0
2025-09-10,JSWSTEEL.NS,2443150080.0
2025-09-11,JSWSTEEL.NS,2440059904.0
2025-09-12,JSWSTEEL.NS,2439620096.0
2025-09-12,JSWSTEEL.NS,2444950016.0
2025-09-13,JSWSTEEL.NS,2440059904.0
2025-09-16,JSWSTEEL.NS,2439620096.0
2025-09-17,JSWSTEEL.NS,2439729920.0
2025-09-18,JSWSTEEL.NS,2439950285.0
2025-09-18,JSWSTEEL.NS,2439730283.0
2025-09-19,JSWSTEEL.NS,2439620903.0
2025-09-20,JSWSTEEL.NS,2440272743.0
2025-09-23,JSWSTEEL.NS,2440931353.0
2025-09-23,JSWSTEEL.NS,2452943810.0
2025-09-24,JSWSTEEL.NS,2440478113.0
2025-09-24,JSWSTEEL.NS,2439620903.0
2025-09-25,JSWSTEEL.NS,2440045517.0
2025-09-26,JSWSTEEL.NS,2441320247.0
2025-09-26,JSWSTEEL.NS,2440789202.0
2025-09-27,JSWSTEEL.NS,2439620903.0
2025-09-30,JSWSTEEL.NS,2457447397.0
2025-10-02,JSWSTEEL.NS,2439620903.0
2025-10-04,JSWSTEEL.NS,2440460921.0
2025-10-07,JSWSTEEL.NS,2439620903.0
2025-10-08,JSWSTEEL.NS,2445631380.0
2025-10-08,JSWSTEEL.NS,2439620903.0
2025-10-10,JSWSTEEL.NS,2441281639.0
2025-10-11,JSWSTEEL.NS,2440143172.0
2025-10-14,JSWSTEEL.NS,2440776225.0
2025-10-14,JSWSTEEL.NS,2453589802.0
2025-10-15,JSWSTEEL.NS,2439620903.0
2025-10-15,JSWSTEEL.NS,2469696383.0
2025-10-18,JSWSTEEL.NS,2439620903.0
2025-10-18,JSWSTEEL.NS,2457551582.0
2025-10-21,JSWSTEEL.NS,2477114204.0
2025-10-22,JSWSTEEL.NS,2461424023.0
2025-10-23,JSWSTEEL.NS,2442547305.0
2025-10-24,JSWSTEEL.NS,2442654604.0
2025-10-24,JSWSTEEL.NS,2457569121.0
2025-10-25,JSWSTEEL.NS,2442547305.0
2025-10-29,JSWSTEEL.NS,2442650436.0
2025-10-30,JSWSTEEL.NS,2443760591.0
2025-10-31,JSWSTEEL.NS,2442547305.0
2025-11-01,JSWSTEEL.NS,2450446090.0
2025-11-01,JSWSTEEL.NS,2442648571.0
2025-11-04,JSWSTEEL.NS,2465133203.0
2025-11-05,JSWSTEEL.NS,2493511239.0
2025-11-07,JSWSTEEL.NS,2520392006.0
2025-11-08,JSWSTEEL.NS,2514153945.0
2025-11-11,JSWSTEEL.NS,2497951477.0
2025-11-12,JSWSTEEL.NS,2472374467.0
2025-11-13,JSWSTEEL.NS,2492667268.0
2025-11-14,JSWSTEEL.NS,2488245779.0
2025-11-14,JSWSTEEL.NS,2446673578.0
2025-11-14,JSWSTEEL.NS,2442547305.0
2025-11-15,JSWSTEEL.NS,2474548481.0
2025-11-17,JSWSTEEL.NS,2442547305.0
2026-01-22,JSWSTEEL.NS,2442861851.0
2026-04-23,JSWSTEEL.NS,2440633358.0
2026-06-09,JSWSTEEL.NS,2440826972.0
2026-07-30,JSWSTEEL.NS,2440978228.0
2026-07-30,JSWSTEEL.NS,2440826972.0
2019-01-05,M&M.NS,1086259968.0
2019-01-07,M&M.NS,1086259968.0
2019-01-08,M&M.NS,1086259968.0
2019-01-09,M&M.NS,1086259968.0
2019-01-10,M&M.NS,1086259968.0
2019-01-12,M&M.NS,1086259968.0
2019-01-14,M&M.NS,1086259968.0
2019-01-15,M&M.NS,1086259968.0
2019-01-16,M&M.NS,1086259968.0
2019-01-17,M&M.NS,1086259968.0
2019-01-20,M&M.NS,1086259968.0
2019-01-22,M&M.NS,1086259968.0
2019-01-25,M&M.NS,1086259968.0
2019-01-26,M&M.NS,1086259968.0
2019-01-28,M&M.NS,1086259968.0
2019-01-30,M&M.NS,1086259968.0
2019-02-04,M&M.NS,1086259968.0
2019-02-07,M&M.NS,1086259968.0
2019-02-11,M&M.NS,1086259968.0
2019-02-13,M&M.NS,1086259968.0
2019-02-14,M&M.NS,1086259968.0
2019-02-15,M&M.NS,1086259968.0
2019-02-18,M&M.NS,1086259968.0
2019-02-20,M&M.NS,1086259968.0
2019-02-28,M&M.NS,1086259968.0
2019-03-01,M&M.NS,1086259968.0
2019-03-07,M&M.NS,1086259968.0
2019-03-09,M&M.NS,1086259968.0
2019-03-10,M&M.NS,1086259968.0
2019-03-11,M&M.NS,1086259968.0
2019-03-14,M&M.NS,1086259968.0
2019-03-15,M&M.NS,1086259968.0
2019-03-17,M&M.NS,1086259968.0
2019-03-18,M&M.NS,1086259968.0
2019-03-26,M&M.NS,1086259968.0
2019-03-27,M&M.NS,1086259968.0
2019-03-30,M&M.NS,1086259968.0
2019-04-01,M&M.NS,1086259968.0
2019-04-02,M&M.NS,1086259968.0
2019-04-05,M&M.NS,1086259968.0
2019-04-09,M&M.NS,1086259968.0
2019-04-14,M&M.NS,1086259968.0
2019-04-15,M&M.NS,1086259968.0
2019-04-17,M&M.NS,1086259968.0
2019-04-19,M&M.NS,1086259968.0
2019-04-21,M&M.NS,1086259968.0
2019-04-29,M&M.NS,1086259968.0
2019-05-02,M&M.NS,1086259968.0
2019-05-03,M&M.NS,1086259968.0
2019-05-05,M&M.NS,1086259968.0
2019-05-07,M&M.NS,1086259968.0
2019-05-09,M&M.NS,1086259968.0
2019-05-12,M&M.NS,1086259968.0
2019-05-13,M&M.NS,1086259968.0
2019-05-19,M&M.NS,1086259968.0
2019-05-20,M&M.NS,1086259968.0
2019-05-22,M&M.NS,1086259968.0
2019-05-23,M&M.NS,1086259968.0
2019-05-28,M&M.NS,1086259968.0
2019-06-01,M&M.NS,1086259968.0
2019-06-03,M&M.NS,1086259968.0
2019-06-04,M&M.NS,1086259968.0
2019-06-05,M&M.NS,1086259968.0
2019-06-07,M&M.NS,1086259968.0
2019-06-10,M&M.NS,1086259968.0
2019-06-11,M&M.NS,1086259968.0
2019-06-13,M&M.NS,1086259968.0
2019-06-17,M&M.NS,1086259968.0
2019-06-19,M&M.NS,1086259968.0
2019-06-21,M&M.NS,1086259968.0
2019-06-22,M&M.NS,1086259968.0
2019-06-23,M&M.NS,1086259968.0
2019-06-26,M&M.NS,1230019968.0
2019-06-28,M&M.NS,1271010048.0
2019-07-03,M&M.NS,1254969984.0
2019-07-04,M&M.NS,1243190016.0
2019-07-05,M&M.NS,1237619968.0
2019-07-06,M&M.NS,1243190016.0
2019-07-07,M&M.NS,1248579968.0
2019-07-11,M&M.NS,1243190016.0
2019-08-05,M&M.NS,1225539968.0
2019-08-06,M&M.NS,1243190016.0
2019-08-07,M&M.NS,1268259968.0
2019-08-08,M&M.NS,1252310016.0
2019-08-09,M&M.NS,1220790016.0
2019-08-10,M&M.NS,1243190016.0
2019-08-20,M&M.NS,1226000000.0
2019-08-21,M&M.NS,1243190016.0
2019-08-22,M&M.NS,1226940032.0
2019-08-23,M&M.NS,1243190016.0
2019-08-30,M&M.NS,1270739968.0
2019-09-03,M&M.NS,1268819968.0
2019-09-07,M&M.NS,1297779968.0
2019-09-10,M&M.NS,1267139968.0
2019-09-11,M&M.NS,1259879936.0
2019-09-12,M&M.NS,1243190016.0
2019-09-20,M&M.NS,1225030016.0
2019-09-21,M&M.NS,1243190016.0
2019-09-27,M&M.NS,1318169984.0
2019-09-28,M&M.NS,1243190016.0
2019-10-05,M&M.NS,1229939968.0
2019-10-08,M&M.NS,1268600064.0
2019-10-09,M&M.NS,1243190016.0
2019-10-16,M&M.NS,1275440000.0
2019-10-17,M&M.NS,1243190016.0
2019-10-23,M&M.NS,1248429952.0
2019-10-24,M&M.NS,1234950016.0
2019-10-25,M&M.NS,1220509952.0
2019-10-26,M&M.NS,1243190016.0
2019-11-04,M&M.NS,1278400000.0
2019-11-07,M&M.NS,1250290048.0
2019-11-07,M&M.NS,1285699968.0
2019-11-08,M&M.NS,1229939968.0
2019-11-09,M&M.NS,1230370048.0
2019-11-10,M&M.NS,1243190016.0
2019-11-14,M&M.NS,1242540032.0
2019-11-16,M&M.NS,1243190016.0
2019-12-10,M&M.NS,1234840064.0
2019-12-11,M&M.NS,1243190016.0
2019-12-12,M&M.NS,1248109952.0
2019-12-13,M&M.NS,1253350016.0
2019-12-14,M&M.NS,1243190016.0
2019-12-17,M&M.NS,1225490048.0
2019-12-18,M&M.NS,1235859968.0
2019-12-19,M&M.NS,1243190016.0
2020-01-08,M&M.NS,1259760000.0
2020-01-09,M&M.NS,1243190016.0
2020-01-10,M&M.NS,1248290048.0
2020-01-12,M&M.NS,1247929984.0
2020-01-13,M&M.NS,1295200000.0
2020-01-14,M&M.NS,1243190016.0
2020-02-07,M&M.NS,1234259968.0
2020-02-08,M&M.NS,1243190016.0
2020-02-12,M&M.NS,1232960000.0
2020-02-13,M&M.NS,1243190016.0
2020-02-14,M&M.NS,1249280000.0
2020-02-15,M&M.NS,1243190016.0
2020-02-19,M&M.NS,1244259968.0
2020-02-21,M&M.NS,1243190016.0
2020-02-27,M&M.NS,1257900032.0
2020-02-28,M&M.NS,1257900032.0
2020-03-06,M&M.NS,1209340032.0
2020-03-07,M&M.NS,1243190016.0
2020-05-09,M&M.NS,1243190016.0
2020-08-28,M&M.NS,1243190016.0
2020-09-05,M&M.NS,1243190016.0
2020-09-06,M&M.NS,1243190016.0
2020-11-26,M&M.NS,1243190016.0
2021-03-17,M&M.NS,1243190016.0
2021-04-23,M&M.NS,1260989952.0
2021-04-24,M&M.NS,1296329984.0
2021-04-27,M&M.NS,1243190016.0
2022-01-19,M&M.NS,1255250048.0
2022-01-20,M&M.NS,1243190016.0
2022-02-11,M&M.NS,1243190016.0
2022-02-25,M&M.NS,1243190016.0
2022-02-25,M&M.NS,1328329984.0
2022-03-04,M&M.NS,1269779968.0
2022-03-05,M&M.NS,1243190016.0
2022-03-28,M&M.NS,1244659968.0
2022-03-29,M&M.NS,1243190016.0
2022-05-13,M&M.NS,1274509952.0
2022-05-14,M&M.NS,1243190016.0
2022-06-29,M&M.NS,1243209984.0
2022-07-22,M&M.NS,1243190016.0
2022-08-12,M&M.NS,1245010048.0
2022-08-13,M&M.NS,1243190016.0
2022-08-26,M&M.NS,1251730048.0
2022-08-29,M&M.NS,1243190016.0
2022-09-02,M&M.NS,1243190016.0
2022-09-27,M&M.NS,1279289984.0
2022-10-01,M&M.NS,1243190016.0
2022-11-19,M&M.NS,1275810048.0
2022-11-20,M&M.NS,1243190016.0
2022-12-06,M&M.NS,1247929984.0
2022-12-07,M&M.NS,1243190016.0
2023-01-04,M&M.NS,1256679936.0
2023-01-06,M&M.NS,1243190016.0
2023-01-13,M&M.NS,1210710016.0
2023-01-24,M&M.NS,1243190016.0
2023-02-25,M&M.NS,1243529984.0
2023-03-16,M&M.NS,1243529984.0
2023-03-16,M&M.NS,1244009984.0
2023-03-25,M&M.NS,1243529984.0
2023-03-25,M&M.NS,1258819968.0
2023-03-30,M&M.NS,1261159936.0
2023-04-01,M&M.NS,1243529984.0
2023-04-06,M&M.NS,1247030016.0
2023-04-07,M&M.NS,1243529984.0
2023-05-04,M&M.NS,1245389952.0
2023-05-05,M&M.NS,1243529984.0
2023-05-19,M&M.NS,1243529984.0
2023-05-19,M&M.NS,1261100032.0
2023-05-23,M&M.NS,1243529984.0
2023-06-08,M&M.NS,1247769984.0
2023-06-10,M&M.NS,1280320000.0
2023-06-13,M&M.NS,1243529984.0
2023-06-20,M&M.NS,1243529984.0
2023-06-20,M&M.NS,1244679936.0
2023-06-28,M&M.NS,1247760000.0
2023-07-06,M&M.NS,1243529984.0
2023-07-12,M&M.NS,1258000000.0
2023-07-13,M&M.NS,1243529984.0
2023-07-14,M&M.NS,1243529984.0
2023-07-14,M&M.NS,1246659968.0
2023-07-27,M&M.NS,1243529984.0
2023-07-27,M&M.NS,1260349952.0
2023-08-22,M&M.NS,1243529984.0
2023-10-14,M&M.NS,1246870016.0
2023-10-15,M&M.NS,1243529984.0
2023-10-19,M&M.NS,1243529984.0
2023-10-19,M&M.NS,1244909952.0
2023-10-22,M&M.NS,1243529984.0
2023-10-26,M&M.NS,1243529984.0
2023-10-28,M&M.NS,1243529984.0
2023-11-04,M&M.NS,1244120064.0
2023-11-08,M&M.NS,1250710016.0
2023-11-09,M&M.NS,1243529984.0
2023-11-10,M&M.NS,1243529984.0
2023-11-11,M&M.NS,1243529984.0
2023-11-14,M&M.NS,1243529984.0
2023-11-16,M&M.NS,1243529984.0
2023-11-18,M&M.NS,1243529984.0
2023-11-21,M&M.NS,1243529984.0
2023-11-21,M&M.NS,1269449984.0
2023-11-23,M&M.NS,1243529984.0
2023-11-23,M&M.NS,1256659968.0
2023-11-24,M&M.NS,1243529984.0
2023-11-29,M&M.NS,1243529984.0
2023-11-30,M&M.NS,1243529984.0
2023-12-02,M&M.NS,1243529984.0
2023-12-05,M&M.NS,1243529984.0
2023-12-06,M&M.NS,1243529984.0
2023-12-07,M&M.NS,1243529984.0
2023-12-08,M&M.NS,1243529984.0
2023-12-08,M&M.NS,1250690048.0
2023-12-12,M&M.NS,1243529984.0
2023-12-12,M&M.NS,1255830016.0
2023-12-14,M&M.NS,1243529984.0
2023-12-15,M&M.NS,1243529984.0
2023-12-19,M&M.NS,1243529984.0
2023-12-21,M&M.NS,1243529984.0
2023-12-22,M&M.NS,1243529984.0
2023-12-24,M&M.NS,1243529984.0
2023-12-27,M&M.NS,1243529984.0
2023-12-28,M&M.NS,1243529984.0
2023-12-29,M&M.NS,1243529984.0
2023-12-30,M&M.NS,1243529984.0
2024-01-02,M&M.NS,1243529984.0
2024-01-02,M&M.NS,1262579968.0
2024-01-04,M&M.NS,1243529984.0
2024-01-05,M&M.NS,1243529984.0
2024-01-05,M&M.NS,1253789952.0
2024-01-06,M&M.NS,1243529984.0
2024-01-09,M&M.NS,1243529984.0
2024-01-10,M&M.NS,1243529984.0
2024-01-12,M&M.NS,1243529984.0
2024-01-12,M&M.NS,1246700032.0
2024-01-13,M&M.NS,1246739968.0
2024-01-16,M&M.NS,1243529984.0
2024-01-17,M&M.NS,1243529984.0
2024-01-17,M&M.NS,1246680064.0
2024-01-18,M&M.NS,1243529984.0
2024-01-18,M&M.NS,1261159936.0
2024-01-20,M&M.NS,1243529984.0
2024-01-26,M&M.NS,1243529984.0
2024-01-30,M&M.NS,1243529984.0
2024-01-31,M&M.NS,1243529984.0
2024-01-31,M&M.NS,1258610048.0
2024-02-01,M&M.NS,1243529984.0
2024-02-02,M&M.NS,1243529984.0
2024-02-02,M&M.NS,1243830016.0
2024-02-03,M&M.NS,1243529984.0
2024-02-09,M&M.NS,1243529984.0
2024-02-09,M&M.NS,1269420032.0
2024-02-10,M&M.NS,1243529984.0
2024-02-13,M&M.NS,1243529984.0
2024-02-14,M&M.NS,1243529984.0
2024-02-14,M&M.NS,1253869952.0
2024-02-15,M&M.NS,1243529984.0
2024-02-16,M&M.NS,1243529984.0
2024-02-17,M&M.NS,1243529984.0
2024-02-23,M&M.NS,1243529984.0
2024-02-24,M&M.NS,1243529984.0
2024-02-27,M&M.NS,1243529984.0
2024-02-29,M&M.NS,1243529984.0
2024-03-05,M&M.NS,1243529984.0
2024-03-05,M&M.NS,1277120000.0
2024-03-06,M&M.NS,1243529984.0
2024-03-07,M&M.NS,1243529984.0
2024-03-08,M&M.NS,1243529984.0
2024-03-08,M&M.NS,1291430016.0
2024-03-12,M&M.NS,1243529984.0
2024-03-12,M&M.NS,1245629952.0
